IF1502,09:19:57,600,3320.8,10475,2,3320.8,7,3321
IF1502,09:19:58,100,3321,10483,4,3320.6,12,3321
IF1502,09:19:58,600,3320.8,10490,3,3320.8,7,3321
IF1502,09:19:59,100,3320.6,10494,9,3320.6,5,3321
IF1502,09:19:59,600,3320.4,10508,5,3320.4,4,3320.6
IF1502,09:20:00,100,3320.6,10523,3,3320.4,1,3320.6
IF1502,09:20:00,600,3321,10542,37,3321,5,3321.4
IF1502,09:20:01,100,3321.6,10568,2,3321.2,4,3321.6
IF1502,09:20:01,600,3321.8,10574,10,3321.4,6,3321.8
IF1502,09:20:02,100,3322,10589,1,3321.8,10,3322
IF1502,09:20:02,600,3321.8,10600,7,3321.8,1,3322
IF1502,09:20:03,100,3322,10609,5,3322,2,3322.2
IF1502,09:20:03,600,3322.6,10621,6,3322.4,14,3322.6
IF1502,09:20:04,100,3322.2,10634,3,3322.2,8,3322.6
IF1502,09:20:04,600,3322.6,10635,1,3322.4,10,3322.6
IF1502,09:20:05,100,3322.6,10647,6,3322.2,1,3322.6
IF1502,09:20:05,600,3322.6,10657,6,3322.6,3,3322.8
IF1502,09:20:06,100,3323,10666,4,3322.8,5,3323
IF1502,09:20:06,600,3323,10669,3,3322.8,8,3323
IF1502,09:20:07,100,3322.8,10684,6,3322.6,17,3322.8
IF1502,09:20:07,600,3322.8,10690,14,3322.6,11,3322.8
IF1502,09:20:08,100,3322.8,10704,3,3322.8,5,3323
IF1502,09:20:08,600,3323.8,10726,2,3323.2,5,3324
IF1502,09:20:09,100,3324,10733,7,3323.8,3,3324
IF1502,09:20:09,600,3324.8,10747,4,3324.4,1,3324.8
IF1502,09:20:10,100,3324.8,10758,6,3324.4,4,3325
IF1502,09:20:10,600,3325,10772,1,3324.6,3,3325
IF1502,09:20:11,100,3325.2,10779,4,3324.6,2,3325
IF1502,09:20:11,600,3324.6,10788,8,3324.4,2,3324.6
IF1502,09:20:12,100,3324.4,10796,8,3324.4,8,3324.6
IF1502,09:20:12,600,3324.2,10816,54,3324,4,3324.2
IF1502,09:20:13,100,3324,10825,54,3324,6,3324.2
IF1502,09:20:13,600,3324,10836,42,3324,6,3324.2
IF1502,09:20:14,100,3324,10844,38,3324,5,3324.2
IF1502,09:20:14,600,3324.4,10854,4,3324.2,5,3324.4
IF1502,09:20:15,100,3324.2,10863,1,3324.2,2,3324.4
IF1502,09:20:15,600,3324.2,10865,36,3324,4,3324.4
IF1502,09:20:16,100,3324,10873,31,3324,2,3324.2
IF1502,09:20:16,600,3324,10883,24,3324,6,3324.2
IF1502,09:20:17,100,3324,10890,19,3324,9,3324.2
IF1502,09:20:17,600,3324.2,10903,11,3324,8,3324.2
IF1502,09:20:18,100,3323.8,10930,1,3323.8,4,3324.2
IF1502,09:20:18,600,3324,10934,4,3323.8,6,3324.2
IF1502,09:20:19,100,3323.6,10937,13,3323.6,1,3324
IF1502,09:20:19,600,3323.6,10941,3,3323.6,2,3323.8
IF1502,09:20:20,100,3323.6,10951,6,3323.4,2,3323.6
IF1502,09:20:20,600,3323.2,10959,4,3323.2,2,3323.4
IF1502,09:20:21,100,3323.8,10971,1,3323.8,5,3324
IF1502,09:20:21,600,3323.4,10979,3,3323.4,6,3323.8
IF1502,09:20:22,100,3323.6,10988,3,3323.6,5,3323.8
IF1502,09:20:22,600,3323.2,11002,1,3323,1,3323.2
IF1502,09:20:23,100,3323.4,11007,11,3323,3,3323.4
IF1502,09:20:23,600,3323,11014,9,3323,2,3323.2
IF1502,09:20:24,100,3323,11028,2,3323,2,3323.2
IF1502,09:20:24,600,3322.8,11039,11,3322.6,3,3322.8
IF1502,09:20:25,100,3323,11063,1,3323,3,3323.4
IF1502,09:20:25,600,3323,11068,15,3323,5,3323.4
IF1502,09:20:26,100,3323.4,11075,8,3323.2,7,3323.6
IF1502,09:20:26,600,3323.4,11077,1,3323.4,7,3323.6
IF1502,09:20:27,100,3323.6,11079,4,3323.4,6,3323.6
IF1502,09:20:27,600,3323.2,11083,7,3323.2,12,3323.6
IF1502,09:20:28,100,3323.4,11094,9,3323,3,3323.4
IF1502,09:20:28,600,3323.2,11099,9,3323,2,3323.4
IF1502,09:20:29,100,3323.4,11100,5,3323.2,3,3323.4
IF1502,09:20:29,600,3323.4,11104,2,3323.4,21,3323.6
IF1502,09:20:30,100,3323.2,11105,3,3323.2,17,3323.6
IF1502,09:20:30,600,3323.6,11112,6,3323.4,12,3323.6
IF1502,09:20:31,100,3323.4,11118,1,3323.4,16,3323.6
IF1502,09:20:31,600,3323.6,11135,4,3323.4,1,3323.6
IF1502,09:20:32,100,3323.6,11143,5,3323.4,2,3323.6
IF1502,09:20:32,600,3323.6,11145,5,3323.4,1,3323.6
IF1502,09:20:33,100,3323.6,11152,3,3323.4,12,3323.8
IF1502,09:20:33,600,3323.2,11163,6,3323.2,7,3323.4
IF1502,09:20:34,100,3323.2,11164,5,3323.2,1,3323.4
IF1502,09:20:34,600,3323.2,11166,5,3323.2,1,3323.4
IF1502,09:20:35,100,3323.6,11176,4,3323.4,2,3323.6
IF1502,09:20:35,600,3323.4,11179,3,3323.4,3,3323.8
IF1502,09:20:36,100,3323.4,11183,4,3323.2,6,3323.6
IF1502,09:20:36,600,3323.6,11192,2,3323.4,4,3323.8
IF1502,09:20:37,100,3323.8,11198,5,3323.6,50,3324
IF1502,09:20:37,600,3323.6,11202,9,3323.2,2,3323.8
IF1502,09:20:38,100,3323.2,11212,7,3323.2,6,3323.8
IF1502,09:20:38,600,3323.8,11215,4,3323.4,1,3323.6
IF1502,09:20:39,100,3323.4,11221,11,3323.4,50,3324
IF1502,09:20:39,600,3323.8,11224,2,3323.8,51,3324
IF1502,09:20:40,100,3324,11234,8,3323.8,42,3324
IF1502,09:20:40,600,3324,11250,6,3323.8,29,3324
IF1502,09:20:41,100,3324.4,11296,17,3324,6,3324.4
IF1502,09:20:41,600,3324.8,11307,1,3324.6,5,3324.8
IF1502,09:20:42,100,3324.6,11322,52,3324.6,4,3325
IF1502,09:20:42,600,3326,11346,1,3326.2,3,3326.4
IF1502,09:20:43,100,3327.2,11371,32,3326.6,4,3327.2
IF1502,09:20:43,600,3327.8,11383,6,3327.2,2,3327.8
IF1502,09:20:44,100,3327.8,11396,2,3327.8,2,3328
IF1502,09:20:44,600,3328,11408,18,3327.8,1,3328
IF1502,09:20:45,100,3328.4,11417,2,3328.2,1,3328.4
IF1502,09:20:45,600,3328.2,11421,2,3328,2,3328.2
IF1502,09:20:46,100,3328.6,11458,6,3328.6,7,3328.8
IF1502,09:20:46,600,3328,11489,9,3327.8,47,3328
IF1502,09:20:47,100,3327,11516,5,3326.6,3,3326.8
IF1502,09:20:47,600,3326.6,11528,5,3326.4,5,3326.6
IF1502,09:20:48,100,3326.4,11534,12,3326.2,14,3326.4
IF1502,09:20:48,600,3326.4,11542,11,3326.2,10,3326.4
IF1502,09:20:49,100,3326.4,11560,6,3326.2,3,3326.4
IF1502,09:20:49,600,3324.8,11586,3,3324.8,1,3325.2
IF1502,09:20:50,100,3324.8,11592,7,3324.8,7,3325.2
IF1502,09:20:50,600,3324.6,11601,1,3324.4,5,3324.8
IF1502,09:20:51,100,3323,11657,7,3323,7,3323.6
IF1502,09:20:51,600,3322.4,11682,3,3322,2,3322.4
IF1502,09:20:52,100,3322.2,11699,4,3321.8,1,3322.2
IF1502,09:20:52,600,3321.4,11713,1,3321.2,2,3321.6
IF1502,09:20:53,100,3322,11724,1,3321.8,1,3322
IF1502,09:20:53,600,3322,11725,8,3322,1,3322.2
IF1502,09:20:54,100,3322.6,11734,4,3322.2,3,3322.6
IF1502,09:20:54,600,3323,11753,1,3323.2,2,3323.6
IF1502,09:20:55,100,3324.2,11761,5,3323.8,1,3324.2
IF1502,09:20:55,600,3323.8,11773,7,3323.8,2,3324.4
IF1502,09:20:56,100,3322.6,11789,4,3322.6,1,3323
IF1502,09:20:56,600,3323,11793,8,3322.8,1,3323.2
IF1502,09:20:57,100,3322.8,11800,5,3322.8,6,3323.2
IF1502,09:20:57,600,3323.6,11813,6,3323.2,4,3323.6
IF1502,09:20:58,100,3323.8,11817,6,3323.8,2,3324
IF1502,09:20:58,600,3324.4,11824,6,3324,2,3324.4
IF1502,09:20:59,100,3324.4,11831,8,3324.2,1,3324.4
IF1502,09:20:59,600,3324.6,11846,37,3324.6,2,3325
IF1502,09:21:00,100,3324.6,11858,1,3324.6,2,3325
IF1502,09:21:00,600,3324.2,11870,7,3324.2,8,3324.6
IF1502,09:21:01,100,3323.8,11905,1,3323.8,2,3324
IF1502,09:21:01,600,3323.6,11910,2,3323.8,2,3324
IF1502,09:21:02,100,3324.2,11916,8,3323.8,3,3324.2
IF1502,09:21:02,600,3324.4,11921,1,3324.2,5,3324.4
IF1502,09:21:03,100,3324.2,11931,3,3324,6,3324.2
IF1502,09:21:03,600,3324,11952,5,3324,5,3324.4
IF1502,09:21:04,100,3324,11955,3,3324,4,3324.2
IF1502,09:21:04,600,3324.2,11958,2,3324,2,3324.2
IF1502,09:21:05,100,3324.2,11961,1,3324,5,3324.2
IF1502,09:21:05,600,3323.8,11966,3,3323.6,8,3324
IF1502,09:21:06,100,3323.2,11976,6,3323,1,3323.2
IF1502,09:21:06,600,3323,11984,4,3323.2,2,3323.4
IF1502,09:21:07,100,3323.2,11990,1,3323.2,2,3323.4
IF1502,09:21:07,600,3323.8,12000,7,3323.4,2,3323.8
IF1502,09:21:08,100,3323.8,12001,7,3323.4,1,3323.8
IF1502,09:21:08,600,3323.8,12004,9,3323.4,6,3323.8
IF1502,09:21:09,100,3323.8,12010,5,3323.4,2,3323.8
IF1502,09:21:09,600,3323.2,12023,3,3323,2,3323.2
IF1502,09:21:10,100,3323.4,12028,4,3323.2,1,3323.4
IF1502,09:21:10,600,3323.6,12037,9,3323,2,3323.6
IF1502,09:21:11,100,3323.2,12051,2,3323,4,3323.4
IF1502,09:21:11,600,3322.8,12065,1,3322.8,4,3323
IF1502,09:21:12,100,3322.6,12072,2,3322.8,1,3323
IF1502,09:21:12,600,3322.8,12076,3,3322.8,2,3323
IF1502,09:21:13,100,3322.8,12080,1,3322.8,3,3323
IF1502,09:21:13,600,3323,12082,3,3322.8,5,3323.2
IF1502,09:21:14,100,3323,12083,5,3322.8,5,3323.2
IF1502,09:21:14,600,3323.2,12084,6,3322.8,1,3323
IF1502,09:21:15,100,3323.2,12088,7,3322.8,5,3323.2
IF1502,09:21:15,600,3323.2,12093,6,3323,6,3323.2
IF1502,09:21:16,100,3322.8,12098,7,3322.8,2,3323
IF1502,09:21:16,600,3323.2,12103,5,3322.8,9,3323.2
IF1502,09:21:17,100,3323.2,12107,8,3323,5,3323.2
IF1502,09:21:17,600,3323.2,12114,2,3323,3,3323.2
IF1502,09:21:18,100,3323.4,12127,4,3323.2,3,3323.4
IF1502,09:21:18,600,3323.6,12136,1,3323.4,9,3323.8
IF1502,09:21:19,100,3323.8,12146,6,3323.6,2,3323.8
IF1502,09:21:19,600,3324.2,12159,2,3323.8,13,3324.2
IF1502,09:21:20,100,3323.8,12178,5,3323.6,2,3323.8
IF1502,09:21:20,600,3324.4,12193,4,3323.8,8,3324.4
IF1502,09:21:21,100,3324.4,12206,4,3323.8,2,3324.4
IF1502,09:21:21,600,3324.6,12216,7,3323.8,3,3324.2
IF1502,09:21:22,100,3324.6,12222,6,3324.4,4,3324.6
IF1502,09:21:22,600,3324.4,12228,3,3324.4,3,3324.6
IF1502,09:21:23,100,3324.4,12239,11,3324.2,1,3324.4
IF1502,09:21:23,600,3325,12250,4,3324.6,1,3325
IF1502,09:21:24,100,3325,12258,1,3325,2,3325.2
IF1502,09:21:24,600,3324.8,12269,2,3324.8,2,3325
IF1502,09:21:25,100,3325,12273,7,3325.2,9,3325.4
IF1502,09:21:25,600,3325.4,12283,2,3325.2,7,3325.6
IF1502,09:21:26,100,3325.2,12287,2,3325.2,2,3325.4
IF1502,09:21:26,600,3325.6,12309,6,3325.6,10,3325.8
IF1502,09:21:27,100,3325.2,12320,76,3325,2,3325.4
IF1502,09:21:27,600,3325.2,12325,76,3325,5,3325.2
IF1502,09:21:28,100,3325.4,12334,26,3325.4,6,3325.6
IF1502,09:21:28,600,3326,12347,6,3325.6,2,3326.2
IF1502,09:21:29,100,3326.4,12357,2,3325.6,2,3325.8
IF1502,09:21:29,600,3325.6,12365,3,3325.6,2,3325.8
IF1502,09:21:30,100,3325.4,12386,7,3325.2,3,3325.4
IF1502,09:21:30,600,3325.2,12400,5,3325.2,8,3325.8
IF1502,09:21:31,100,3325.4,12415,78,3325,6,3325.6
IF1502,09:21:31,600,3325.4,12424,4,3325.4,6,3326
IF1502,09:21:32,100,3325.8,12443,76,3325,2,3325.2
IF1502,09:21:32,600,3325.4,12452,73,3325,6,3325.6
IF1502,09:21:33,100,3325.8,12474,64,3325,4,3325.2
IF1502,09:21:33,600,3325.4,12488,63,3325,1,3325.4
IF1502,09:21:34,100,3326,12502,63,3325,1,3325.4
IF1502,09:21:34,600,3325.8,12523,56,3325,38,3325.8
IF1502,09:21:35,100,3325.2,12560,38,3325,17,3325.2
IF1502,09:21:35,600,3325,12593,18,3325,38,3325.2
IF1502,09:21:36,100,3325.4,12623,16,3324.8,37,3325.4
IF1502,09:21:36,600,3325.4,12651,8,3324.6,25,3325.4
IF1502,09:21:37,100,3324.6,12669,8,3324.2,2,3324.6
IF1502,09:21:37,600,3324.6,12689,8,3324.2,55,3325.2
IF1502,09:21:38,100,3324.4,12704,5,3324.2,6,3324.4
IF1502,09:21:38,600,3324.4,12722,8,3324,1,3324.4
IF1502,09:21:39,100,3325.6,12748,1,3324.4,41,3325.6
IF1502,09:21:39,600,3324.6,12774,2,3324.6,4,3325
IF1502,09:21:40,100,3325,12791,4,3324.8,2,3325.2
IF1502,09:21:40,600,3324.8,12805,6,3324.6,2,3325
IF1502,09:21:41,100,3325,12815,11,3324.6,1,3325.2
IF1502,09:21:41,600,3324.8,12821,4,3324.8,3,3325
IF1502,09:21:42,100,3325,12831,10,3324.8,1,3325
IF1502,09:21:42,600,3325.2,12840,8,3325,3,3325.2
IF1502,09:21:43,100,3325.4,12847,6,3325,3,3325.4
IF1502,09:21:43,600,3325,12850,6,3325,4,3325.4
IF1502,09:21:44,100,3325.4,12862,5,3325,2,3325.4
IF1502,09:21:44,600,3325.2,12865,11,3325,11,3325.2
IF1502,09:21:45,100,3325,12879,6,3325,5,3325.2
IF1502,09:21:45,600,3325.4,12891,2,3325.4,7,3325.6
IF1502,09:21:46,100,3325.6,12896,6,3325.2,5,3325.6
IF1502,09:21:46,600,3325.8,12910,6,3325.6,3,3326
IF1502,09:21:47,100,3326,12914,6,3325.8,1,3326
IF1502,09:21:47,600,3326,12920,5,3326,5,3326.2
IF1502,09:21:48,100,3326,12924,4,3326,6,3326.2
IF1502,09:21:48,600,3326.2,12931,1,3326,4,3326.2
IF1502,09:21:49,100,3326.2,12948,2,3325.8,3,3326.2
IF1502,09:21:49,600,3326,12962,5,3325.8,44,3326
IF1502,09:21:50,100,3326,12984,4,3325.8,23,3326
IF1502,09:21:50,600,3326.6,12996,3,3326.4,5,3326.6
IF1502,09:21:51,100,3326.4,13069,6,3325.8,33,3326.4
IF1502,09:21:51,600,3326.8,13075,6,3326.6,7,3326.8
IF1502,09:21:52,100,3327.8,13144,1,3327.8,7,3328
IF1502,09:21:52,600,3327.2,13158,4,3327,4,3328
IF1502,09:21:53,100,3328.2,13172,50,3327.8,3,3328.2
IF1502,09:21:53,600,3329,13189,4,3328.8,5,3329
IF1502,09:21:54,100,3329.2,13200,11,3328.8,7,3329.2
IF1502,09:21:54,600,3329.2,13208,11,3328.8,4,3329.2
IF1502,09:21:55,100,3329.6,13226,4,3329.4,5,3329.8
IF1502,09:21:55,600,3329.8,13231,4,3329.6,2,3329.8
IF1502,09:21:56,100,3330,13237,8,3329.6,2,3329.8
IF1502,09:21:56,600,3328.8,13259,1,3328.8,2,3329
IF1502,09:21:57,100,3328.6,13270,9,3328.2,3,3328.6
IF1502,09:21:57,600,3327.2,13291,4,3327,5,3327.6
IF1502,09:21:58,100,3327,13311,1,3327,2,3327.4
IF1502,09:21:58,600,3327.6,13318,8,3326.8,2,3327
IF1502,09:21:59,100,3327.8,13337,4,3327.2,2,3327.8
IF1502,09:21:59,600,3328,13344,4,3328,3,3328.2
IF1502,09:22:00,100,3327.8,13352,9,3327.8,10,3328.2
IF1502,09:22:00,600,3327,13371,7,3326.8,2,3327
IF1502,09:22:01,100,3327,13385,17,3326.8,4,3327
IF1502,09:22:01,600,3326.8,13400,4,3326.8,14,3327
IF1502,09:22:02,100,3327,13414,5,3326.6,1,3326.8
IF1502,09:22:02,600,3326.6,13420,8,3326.4,19,3326.8
IF1502,09:22:03,100,3326.6,13428,6,3326.4,18,3326.8
IF1502,09:22:03,600,3326.4,13434,3,3326.4,14,3326.8
IF1502,09:22:04,100,3326.4,13446,6,3326.4,1,3326.6
IF1502,09:22:04,600,3326.4,13452,8,3326.2,4,3326.4
IF1502,09:22:05,100,3326.4,13464,8,3326.2,3,3326.6
IF1502,09:22:05,600,3326,13475,4,3326,2,3326.2
IF1502,09:22:06,100,3326,13480,9,3325.8,1,3326
IF1502,09:22:06,600,3325.8,13491,2,3326,1,3326.2
IF1502,09:22:07,100,3325.6,13500,6,3326,11,3326.4
IF1502,09:22:07,600,3326.2,13502,7,3326,2,3326.2
IF1502,09:22:08,100,3326.2,13510,2,3326.2,12,3326.4
IF1502,09:22:08,600,3326.6,13527,2,3326.4,2,3326.6
IF1502,09:22:09,100,3326.4,13535,1,3326.6,13,3326.8
IF1502,09:22:09,600,3326.4,13545,5,3326.2,13,3326.8
IF1502,09:22:51,600,3333.8,14553,7,3333.8,3,3334.2
IF1502,09:22:52,100,3334.4,14566,1,3334.4,1,3334.6
IF1502,09:22:52,600,3334.8,14575,2,3334.6,7,3334.8
IF1502,09:22:53,100,3334.4,14585,10,3334.4,1,3334.6
IF1502,09:22:53,600,3334.8,14599,2,3334.8,34,3335
IF1502,09:22:54,100,3334.6,14605,17,3334.6,2,3334.8
IF1502,09:22:54,600,3335,14612,18,3334.6,39,3335
IF1502,09:22:55,100,3334.6,14616,17,3334.6,2,3334.8
IF1502,09:22:55,600,3335,14633,3,3334.6,36,3335
IF1502,09:22:56,100,3334,14652,23,3333.8,4,3334.6
IF1502,09:22:56,600,3334.2,14657,4,3334.2,14,3334.6
IF1502,09:22:57,100,3334.6,14676,5,3334.4,8,3334.6
IF1502,09:22:57,600,3334.6,14684,5,3334.4,1,3334.6
IF1502,09:22:58,100,3334.8,14687,3,3334.6,7,3334.8
IF1502,09:22:58,600,3334.4,14695,4,3334.4,1,3334.8
IF1502,09:22:59,100,3334.2,14703,1,3334.8,38,3335
IF1502,09:22:59,600,3334.6,14707,3,3334.4,3,3334.6
IF1502,09:23:00,100,3334.2,14716,5,3334.2,6,3334.6
IF1502,09:23:00,600,3333.8,14734,5,3333.8,2,3334.2
IF1502,09:23:01,100,3333,14761,29,3333,2,3333.6
IF1502,09:23:01,600,3333.6,14771,27,3333,5,3333.6
IF1502,09:23:02,100,3333,14790,25,3333,3,3333.6
IF1502,09:23:02,600,3333,14832,3,3333,4,3333.4
IF1502,09:23:03,100,3333.2,14839,7,3333.2,2,3333.6
IF1502,09:23:03,600,3333,14849,9,3332.8,6,3333.4
IF1502,09:23:04,100,3333,14857,3,3332.8,6,3333.2
IF1502,09:23:04,600,3332.6,14875,2,3332.6,8,3333
IF1502,09:23:05,100,3333,14882,1,3332.6,6,3333
IF1502,09:23:05,600,3332.6,14891,1,3332.8,4,3333
IF1502,09:23:06,100,3332.8,14903,3,3332.8,10,3333.2
IF1502,09:23:06,600,3333,14906,4,3332.8,1,3333
IF1502,09:23:07,100,3332.8,14912,11,3332.6,3,3333.2
IF1502,09:23:07,600,3333.4,14929,45,3333,4,3333.4
IF1502,09:23:08,100,3333.6,14945,1,3333.4,2,3333.6
IF1502,09:23:08,600,3333.8,14973,2,3333.8,23,3334
IF1502,09:23:09,100,3333.6,14978,1,3333.8,23,3334
IF1502,09:23:09,600,3333.8,14991,1,3333.8,24,3334
IF1502,09:23:10,100,3333.6,15010,51,3333.6,1,3334
IF1502,09:23:10,600,3333.8,15034,49,3333.8,4,3334.4
IF1502,09:23:11,100,3334.8,15046,20,3334.8,32,3335
IF1502,09:23:11,600,3335,15062,26,3334.8,20,3335
IF1502,09:23:12,100,3335.2,15086,63,3334.8,7,3335.2
IF1502,09:23:12,600,3335.4,15099,4,3335.4,3,3335.6
IF1502,09:23:13,100,3336,15110,3,3335.8,16,3336
IF1502,09:23:13,600,3336,15131,8,3335.6,6,3336.2
IF1502,09:23:14,100,3336,15138,4,3335.8,1,3336
IF1502,09:23:14,600,3335.8,15150,2,3335.8,3,3336.2
IF1502,09:23:15,100,3335.8,15163,3,3335.8,3,3336.2
IF1502,09:23:15,600,3336.4,15179,2,3336,10,3336.4
IF1502,09:23:16,100,3336.6,15192,4,3336.4,7,3336.6
IF1502,09:23:16,600,3336.4,15199,3,3336.4,4,3336.6
IF1502,09:23:17,100,3336.6,15207,6,3336.6,7,3336.8
IF1502,09:23:17,600,3336.8,15211,8,3336.6,4,3336.8
IF1502,09:23:18,100,3336.6,15237,5,3336.4,1,3336.8
IF1502,09:23:18,600,3336.4,15241,11,3336.2,2,3336.6
IF1502,09:23:19,100,3336,15254,4,3336,7,3336.4
IF1502,09:23:19,600,3335.2,15285,9,3335,30,3336
IF1502,09:23:20,100,3335,15299,26,3334.8,2,3335.4
IF1502,09:23:20,600,3335,15304,21,3334.8,2,3335
IF1502,09:23:21,100,3335,15310,23,3334.8,1,3335.2
IF1502,09:23:21,600,3335,15314,1,3335,5,3335.4
IF1502,09:23:22,100,3335.4,15318,2,3335.2,4,3335.4
IF1502,09:23:22,600,3335,15334,18,3334.8,1,3335
IF1502,09:23:23,100,3334.8,15347,7,3334.8,6,3335
IF1502,09:23:23,600,3334.8,15365,5,3334.6,7,3335
IF1502,09:23:24,100,3334.2,15378,12,3334.2,5,3334.6
IF1502,09:23:24,600,3334.2,15381,12,3334.2,4,3334.4
IF1502,09:23:25,100,3334.4,15400,9,3334,1,3334.2
IF1502,09:23:25,600,3334.4,15428,4,3333.8,46,3334.4
IF1502,09:23:26,100,3333.8,15438,2,3333.8,4,3334.2
IF1502,09:23:26,600,3333.6,15451,1,3333.6,6,3333.8
IF1502,09:23:27,100,3333.4,15453,5,3333.4,10,3333.8
IF1502,09:23:27,600,3333.8,15464,2,3333.8,6,3334
IF1502,09:23:28,100,3333.2,15481,6,3333.2,4,3333.4
IF1502,09:23:28,600,3332.8,15496,7,3332.6,4,3332.8
IF1502,09:23:29,100,3332.6,15516,4,3332.6,4,3333
IF1502,09:23:29,600,3332.8,15520,3,3332.6,2,3332.8
IF1502,09:23:30,100,3332.2,15532,8,3332.2,3,3332.6
IF1502,09:23:30,600,3332,15550,9,3331.8,11,3332
IF1502,09:23:31,100,3333,15609,20,3333,6,3334
IF1502,09:23:31,600,3333.2,15623,2,3332.6,2,3333.2
IF1502,09:23:32,100,3333.2,15633,2,3332.6,3,3333.2
IF1502,09:23:32,600,3333,15645,2,3333.4,1,3333.6
IF1502,09:23:33,100,3333.2,15646,1,3333.2,6,3333.4
IF1502,09:23:33,600,3334,15699,8,3334,9,3334.6
IF1502,09:23:34,100,3333.4,15710,4,3333.2,4,3333.8
IF1502,09:23:34,600,3333.2,15719,3,3333,3,3333.2
IF1502,09:23:35,100,3333.2,15727,2,3333,2,3333.4
IF1502,09:23:35,600,3333.4,15735,3,3333.4,2,3333.6
IF1502,09:23:36,100,3333.4,15741,1,3333.2,5,3333.6
IF1502,09:23:36,600,3333.4,15746,2,3333.2,1,3333.4
IF1502,09:23:37,100,3332.8,15753,8,3332.8,8,3333
IF1502,09:23:37,600,3333,15760,11,3332.8,3,3333.2
IF1502,09:23:38,100,3333.8,15772,36,3333,1,3333.8
IF1502,09:23:38,600,3334.2,15784,1,3333.8,5,3334.2
IF1502,09:23:39,100,3334,15791,3,3334,2,3334.2
IF1502,09:23:39,600,3334,15809,5,3334,6,3334.2
IF1502,09:23:40,100,3333.8,15821,8,3333.6,2,3333.8
IF1502,09:23:40,600,3333.8,15834,17,3333.6,1,3334
IF1502,09:23:41,100,3333.6,15841,11,3333.6,3,3334
IF1502,09:23:41,600,3333.6,15845,1,3333.8,3,3334
IF1502,09:23:42,100,3334.6,15877,2,3334.6,3,3335.2
IF1502,09:23:42,600,3333.8,15882,2,3334,2,3334.4
IF1502,09:23:43,100,3334.4,15891,3,3334.4,5,3334.6
IF1502,09:23:43,600,3334.2,15903,8,3334.2,2,3334.6
IF1502,09:23:44,100,3334.2,15917,8,3334,6,3334.4
IF1502,09:23:44,600,3334.6,15934,1,3334.6,7,3335
IF1502,09:23:45,100,3334.2,15945,2,3334.4,7,3334.8
